ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
64.12.97.jde,2003-11-01,08:02:15,500.0,779733.0,0000950135-03-004636,-index.htm,200.0,3113.0,1.0,0.0,0.0,4.0,0.0,win
213.33.252.bdf,2003-11-01,08:02:46,500.0,18498.0,0000950144-03-006057,-index.htm,200.0,3526.0,1.0,0.0,0.0,4.0,0.0,win
64.0.112.gif,2003-11-01,08:02:48,500.0,949427.0,0001017386-03-000093,-index.htm,200.0,2214.0,1.0,0.0,0.0,1.0,0.0,win
64.0.112.gif,2003-11-01,08:02:57,500.0,949427.0,0001017386-03-000093,hartcourt_march10qsb.txt,200.0,123940.0,0.0,0.0,0.0,9.0,0.0,win
146.186.229.abf,2003-11-01,08:04:05,500.0,896429.0,0001144204-03-006680,-index.htm,200.0,2685.0,1.0,0.0,0.0,1.0,0.0,mie
146.186.229.abf,2003-11-01,08:04:40,500.0,896429.0,0001144204-03-006680,formsb2.txt,200.0,244612.0,0.0,0.0,0.0,9.0,0.0,mie
213.33.252.bdf,2003-11-01,08:06:58,500.0,18498.0,0000950144-03-006057,g82515e10vk.htm,200.0,1023118.0,0.0,0.0,0.0,9.0,0.0,win
81.53.158.ihd,2003-11-01,08:07:29,500.0,1053112.0,0001104659-03-010419,-index.htm,200.0,3175.0,1.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:07:47,500.0,1053112.0,0001104659-03-010419,j1091_10q.htm,200.0,1534951.0,0.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:07:53,500.0,1053112.0,0001104659-03-010419,j1091_10q.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:08:02,500.0,1053112.0,0001047469-03-027784,-index.htm,200.0,4586.0,1.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:08:11,500.0,1053112.0,0001047469-03-027784,a2116582z10-q.htm,200.0,723035.0,0.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:08:20,500.0,1053112.0,0001047469-03-027784,a2116582z10-q.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
62.238.255.aed,2003-11-01,08:09:55,500.0,1085776.0,0001047469-03-031370,a2119116zex-5.htm,200.0,9469.0,0.0,0.0,0.0,9.0,0.0,mie
198.4.124.gjc,2003-11-01,08:10:01,500.0,88189.0,0000950123-98-010072,.txt,200.0,260681.0,0.0,1.0,0.0,0.0,0.0,
62.238.255.aed,2003-11-01,08:10:03,500.0,1085776.0,0001047469-03-031370,a2119116zex-23_1.htm,200.0,2757.0,0.0,0.0,0.0,9.0,0.0,mie
67.74.251.aha,2003-11-01,08:10:28,500.0,1002531.0,0000950128-03-000915,-index.htm,200.0,2909.0,1.0,0.0,0.0,10.0,0.0,win
67.74.251.aha,2003-11-01,08:10:44,500.0,1002531.0,0000950128-03-000915,j0241001e10vq.txt,200.0,116959.0,0.0,0.0,0.0,9.0,0.0,win
166.33.230.fed,2003-11-01,08:13:08,500.0,712843.0,0001019056-03-000330,-index.htm,200.0,5103.0,1.0,1.0,1.0,0.0,0.0,
202.156.2.iei,2003-11-01,08:13:17,500.0,1013243.0,0000950144-96-006374,.txt,200.0,498758.0,0.0,0.0,0.0,1.0,0.0,win
69.0.126.eff,2003-11-01,08:14:07,500.0,880285.0,0000912057-02-033058,-index.htm,200.0,4999.0,1.0,0.0,0.0,1.0,0.0,win
203.195.247.jdd,2003-11-01,08:14:08,500.0,791907.0,0000950005-03-000940,-index.htm,200.0,2149.0,1.0,0.0,0.0,1.0,0.0,win
199.239.128.hjh,2003-11-01,08:14:11,500.0,1057706.0,0000950144-03-011716,-index.htm,200.0,2424.0,1.0,0.0,0.0,1.0,0.0,mie
202.32.26.jcf,2003-11-01,08:14:12,500.0,1067318.0,0000912057-02-006905,-index.htm,200.0,2813.0,1.0,0.0,0.0,1.0,0.0,win
203.195.247.jdd,2003-11-01,08:14:13,500.0,791907.0,0000950005-03-000940,p17670_def14a.txt,200.0,75806.0,0.0,0.0,0.0,9.0,0.0,win
65.195.88.aah,2003-11-01,08:14:14,500.0,764478.0,0000912057-96-011205,.txt,200.0,201988.0,0.0,0.0,0.0,10.0,0.0,win
69.0.126.eff,2003-11-01,08:14:14,500.0,880285.0,0000912057-02-033058,a2087821zf1_s-3a.pdf,200.0,143814.0,0.0,0.0,0.0,9.0,0.0,win
69.0.126.eff,2003-11-01,08:14:19,500.0,880285.0,0000912057-02-033058,a2087821zf1_s-3a.pdf,206.0,566752.0,0.0,1.0,0.0,0.0,0.0,win
199.239.128.hjh,2003-11-01,08:14:22,500.0,1057706.0,0000950144-03-011716,g85365e8vk.htm,200.0,7725.0,0.0,0.0,0.0,9.0,0.0,mie
80.183.111.gge,2003-11-01,08:14:29,500.0,1162747.0,0001182063-03-000070,-index.htm,200.0,2049.0,1.0,0.0,0.0,1.0,0.0,win
67.9.89.bah,2003-11-01,08:14:30,500.0,908937.0,0000950117-03-002785,a35646.txt,304.0,,0.0,1.0,0.0,0.0,0.0,win
171.75.73.hee,2003-11-01,08:14:31,500.0,948426.0,0001052812-03-000059,.txt,200.0,60052.0,0.0,0.0,0.0,1.0,0.0,mie
66.73.7.efi,2003-11-01,08:14:37,500.0,1081290.0,0001193125-03-030073,ds4.htm,200.0,3539492.0,0.0,1.0,0.0,0.0,0.0,win
69.0.126.eff,2003-11-01,08:14:43,500.0,880285.0,0000912057-02-033058,a2083995zs-3a.htm,200.0,1486800.0,0.0,0.0,0.0,9.0,0.0,win
80.183.111.gge,2003-11-01,08:14:43,500.0,1162747.0,0001182063-03-000070,purezzasb2a6.htm,200.0,251606.0,0.0,0.0,0.0,9.0,0.0,win
172.138.251.jbd,2003-11-01,08:15:05,500.0,1022345.0,0000950129-03-002055,h04944exv99w2.txt,200.0,1467.0,0.0,0.0,0.0,9.0,0.0,win
172.138.251.jbd,2003-11-01,08:15:11,500.0,1022345.0,0000950129-03-002055,h04944e10vk.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
151.213.84.efh,2003-11-01,08:15:16,500.0,1003648.0,0000950124-03-002903,-index.htm,200.0,2957.0,1.0,0.0,0.0,1.0,0.0,mie
151.213.84.efh,2003-11-01,08:15:22,500.0,1003648.0,0000950124-03-002903,k79365e10vq.htm,200.0,231590.0,0.0,0.0,0.0,9.0,0.0,mie
220.73.165.iee,2003-11-01,08:15:42,500.0,40730.0,0000950124-96-001482,.txt,200.0,111154.0,0.0,1.0,0.0,0.0,0.0,mie
66.119.35.cjj,2003-11-01,08:16:06,500.0,776008.0,0000950168-03-001164,-index.htm,200.0,2576.0,1.0,0.0,0.0,1.0,0.0,win
66.119.35.cjj,2003-11-01,08:16:16,500.0,776008.0,0000950168-03-001164,d10k.htm,200.0,1394424.0,0.0,0.0,0.0,9.0,0.0,win
63.175.135.ddh,2003-11-01,08:16:32,500.0,38079.0,0000038079-03-000027,xslF345X02/edgardoc.xml,200.0,15546.0,0.0,1.0,0.0,0.0,0.0,
68.53.53.gjh,2003-11-01,08:17:09,500.0,56594.0,0001193125-03-051595,-index.htm,200.0,3926.0,1.0,0.0,0.0,1.0,0.0,mie
68.152.11.gjj,2003-11-01,08:17:13,500.0,1174561.0,0000728889-03-000781,.txt,200.0,45058.0,0.0,1.0,0.0,0.0,0.0,win
68.152.11.gjj,2003-11-01,08:17:13,500.0,1174561.0,0000728889-03-000781,-index.htm,200.0,3439.0,1.0,1.0,0.0,0.0,0.0,win
68.152.11.gjj,2003-11-01,08:17:13,500.0,1174552.0,0001174552-03-000009,.txt,200.0,4762.0,0.0,1.0,0.0,0.0,0.0,win
68.152.11.gjj,2003-11-01,08:17:15,500.0,1174552.0,0001174552-03-000008,-index.htm,200.0,2433.0,1.0,1.0,0.0,0.0,0.0,win
68.152.11.gjj,2003-11-01,08:17:15,500.0,1085763.0,0001104659-03-024303,.txt,200.0,324960.0,0.0,1.0,0.0,0.0,0.0,win
68.152.11.gjj,2003-11-01,08:17:15,500.0,1174552.0,0001174552-03-000008,.txt,200.0,4759.0,0.0,1.0,0.0,0.0,0.0,win
68.152.11.gjj,2003-11-01,08:17:16,500.0,215639.0,0001167543-03-000001,.txt,200.0,7214.0,0.0,1.0,0.0,0.0,0.0,win
68.152.11.gjj,2003-11-01,08:17:16,500.0,215639.0,0001167543-03-000001,-index.htm,200.0,3531.0,1.0,1.0,0.0,0.0,0.0,win
68.53.53.gjh,2003-11-01,08:17:33,500.0,56594.0,0001193125-03-051595,.txt,200.0,2286865.0,0.0,0.0,0.0,1.0,0.0,mie
68.53.53.gjh,2003-11-01,08:17:41,500.0,56594.0,0001193125-03-051595,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,mie
198.4.124.gjc,2003-11-01,08:17:55,500.0,855876.0,0000950152-00-006917,l83071ce424b3.txt,200.0,302229.0,0.0,1.0,0.0,0.0,0.0,
68.53.53.gjh,2003-11-01,08:17:56,500.0,56594.0,0001193125-03-051595,d20f.htm,200.0,2150219.0,0.0,0.0,0.0,9.0,0.0,mie
67.72.228.gfa,2003-11-01,08:18:14,500.0,1000230.0,0000916641-03-001229,.txt,200.0,41254.0,0.0,0.0,0.0,1.0,0.0,win
68.82.180.eih,2003-11-01,08:18:14,500.0,50863.0,0000050863-03-000277,-index.htm,200.0,2649.0,1.0,0.0,0.0,1.0,0.0,win
68.82.180.eih,2003-11-01,08:18:20,500.0,50863.0,0000050863-03-000277,xslF345X02/edgar.xml,200.0,18834.0,0.0,0.0,0.0,9.0,0.0,win
166.33.230.fed,2003-11-01,08:18:26,500.0,713002.0,0001193125-03-025755,dex211.htm,200.0,9374.0,0.0,1.0,1.0,0.0,0.0,
166.33.230.fed,2003-11-01,08:18:26,500.0,713002.0,0001193125-03-025755,-index.htm,200.0,4620.0,1.0,1.0,1.0,0.0,0.0,
81.53.158.ihd,2003-11-01,08:18:42,500.0,1091667.0,0000950123-03-005952,-index.htm,200.0,2955.0,1.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:18:47,500.0,1091667.0,0000950123-03-005952,y86584e10vq.txt,200.0,211441.0,0.0,1.0,0.0,0.0,0.0,win
24.223.136.eca,2003-11-01,08:20:14,500.0,849145.0,0001047469-03-035460,a2121499zdef14a.htm,200.0,371509.0,0.0,0.0,0.0,9.0,0.0,mie
212.138.64.hee,2003-11-01,08:20:39,500.0,1116521.0,0001116521-03-000041,.txt,200.0,9213.0,0.0,1.0,0.0,0.0,0.0,win
61.9.109.ahd,2003-11-01,08:20:54,500.0,1177164.0,9999999997-02-038286,-index.htm,200.0,1659.0,1.0,0.0,0.0,1.0,0.0,mie
212.138.64.jea,2003-11-01,08:20:56,500.0,1116521.0,0001116521-03-000029,-index.htm,200.0,2788.0,1.0,1.0,0.0,0.0,0.0,win
12.144.56.jdd,2003-11-01,08:22:01,500.0,859014.0,0000950137-02-004310,-index.htm,200.0,3435.0,1.0,0.0,0.0,4.0,0.0,win
64.12.96.caf,2003-11-01,08:22:12,500.0,831259.0,0000831259-03-000030,f51303fcx.htm,200.0,8155.0,0.0,0.0,0.0,9.0,0.0,mie
12.144.56.jdd,2003-11-01,08:22:13,500.0,859014.0,0000950124-02-003514,-index.htm,200.0,2902.0,1.0,0.0,0.0,4.0,0.0,win
12.144.56.jdd,2003-11-01,08:22:15,500.0,859014.0,0000950124-02-003514,k72364e10vq.txt,200.0,99462.0,0.0,0.0,0.0,9.0,0.0,win
203.195.247.jdd,2003-11-01,08:22:40,500.0,927314.0,0001047469-03-010526,-index.htm,200.0,5100.0,1.0,0.0,0.0,1.0,0.0,win
68.53.53.gjh,2003-11-01,08:23:15,500.0,56594.0,0001021408-02-009800,d20f.txt,304.0,,0.0,0.0,0.0,9.0,0.0,mie
81.73.253.bic,2003-11-01,08:23:17,500.0,1029443.0,0000950136-02-001668,.txt,200.0,71955.0,0.0,1.0,0.0,0.0,0.0,win
203.195.247.jdd,2003-11-01,08:23:25,500.0,927314.0,0001047469-03-010526,a2105978z10-k.htm,200.0,864708.0,0.0,0.0,0.0,9.0,0.0,win
212.235.79.eij,2003-11-01,08:23:32,500.0,902053.0,0000899140-03-000515,-index.htm,200.0,3098.0,1.0,0.0,0.0,4.0,0.0,win
64.12.97.aba,2003-11-01,08:23:32,500.0,831259.0,0000831259-03-000043,-index.htm,200.0,4444.0,1.0,0.0,0.0,1.0,0.0,mie
64.12.97.aba,2003-11-01,08:24:25,500.0,831259.0,0000831259-03-000043,fcx2q03.htm,200.0,523410.0,0.0,0.0,0.0,9.0,0.0,mie
69.0.126.eff,2003-11-01,08:24:34,500.0,877355.0,0001002105-97-000145,.txt,200.0,35951.0,0.0,0.0,0.0,1.0,0.0,win
69.3.252.bgj,2003-11-01,08:24:45,500.0,1089504.0,0001193125-03-069146,ddefm14a.htm,200.0,2939666.0,0.0,0.0,0.0,10.0,0.0,win
203.195.247.jdd,2003-11-01,08:24:53,500.0,61478.0,0001104659-02-002657,-index.htm,200.0,2593.0,1.0,0.0,0.0,1.0,0.0,win
203.195.247.jdd,2003-11-01,08:24:58,500.0,61478.0,0001104659-02-002657,j3994_8k.htm,200.0,26900.0,0.0,0.0,0.0,9.0,0.0,win
202.56.197.bic,2003-11-01,08:25:01,500.0,1002242.0,0001156973-03-000883,.txt,304.0,,0.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:25:01,500.0,1070241.0,0001193125-03-005104,-index.htm,200.0,4772.0,1.0,1.0,0.0,0.0,0.0,win
64.8.214.fec,2003-11-01,08:25:02,500.0,1048695.0,0000891554-01-501304,d70390_def14a.htm,206.0,1000.0,0.0,1.0,0.0,0.0,1.0,mie
81.53.158.ihd,2003-11-01,08:25:10,500.0,1070241.0,0001193125-03-005104,d10q.htm,200.0,392878.0,0.0,1.0,0.0,0.0,0.0,win
148.78.249.jbf,2003-11-01,08:25:56,500.0,1021270.0,0001179110-03-009606,-index.htm,200.0,2521.0,1.0,0.0,0.0,1.0,0.0,win
204.255.43.gge,2003-11-01,08:26:22,500.0,913590.0,0000930661-03-000881,-index.htm,200.0,4846.0,1.0,0.0,0.0,4.0,0.0,win
68.37.182.bcf,2003-11-01,08:26:41,500.0,890801.0,0000950134-03-014272,-index.htm,200.0,2519.0,1.0,0.0,0.0,1.0,0.0,win
152.163.252.hhj,2003-11-01,08:26:43,500.0,787250.0,0001206774-03-000067,d11872.htm,200.0,826125.0,0.0,0.0,0.0,9.0,0.0,win
68.37.182.bcf,2003-11-01,08:26:48,500.0,890801.0,0000950134-03-014272,d09833e11vk.htm,200.0,91277.0,0.0,1.0,0.0,0.0,0.0,win
68.165.78.jga,2003-11-01,08:26:55,500.0,1089504.0,0001193125-03-069146,ddefm14a.htm,200.0,290058.0,0.0,1.0,0.0,0.0,0.0,win
198.4.124.gjc,2003-11-01,08:26:57,500.0,92476.0,0000950134-98-001847,.txt,200.0,68624.0,0.0,1.0,0.0,0.0,0.0,
202.156.2.iei,2003-11-01,08:26:58,500.0,888335.0,0000912057-96-021859,.txt,200.0,529029.0,0.0,0.0,0.0,1.0,0.0,win
68.37.182.bcf,2003-11-01,08:27:02,500.0,890801.0,0000950134-03-014272,d09833exv99w1.htm,200.0,6415.0,0.0,1.0,0.0,0.0,0.0,win
12.91.35.fdb,2003-11-01,08:27:18,500.0,887359.0,0000936392-03-001384,a93264ddef14a.htm,200.0,311039.0,0.0,1.0,0.0,0.0,0.0,mie
198.45.18.fed,2003-11-01,08:27:19,500.0,940944.0,0000940944-03-000176,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,
81.53.158.ihd,2003-11-01,08:27:50,500.0,1071003.0,0001193125-03-005090,-index.htm,200.0,4459.0,1.0,1.0,0.0,0.0,0.0,win
81.53.158.ihd,2003-11-01,08:27:58,500.0,1071003.0,0001193125-03-005090,d10q.htm,200.0,534746.0,0.0,1.0,0.0,0.0,0.0,win
155.201.35.ced,2003-11-01,08:28:15,500.0,848865.0,0000950153-03-001549,-index.htm,200.0,3251.0,1.0,0.0,0.0,1.0,0.0,win
155.201.35.ced,2003-11-01,08:28:21,500.0,848865.0,0000950153-03-001549,p68124e10vq.htm,200.0,960372.0,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,08:29:07,500.0,1100389.0,0001257277-03-000049,-index.htm,200.0,3087.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:29:09,500.0,1100389.0,0001257277-03-000049,xslF345X02/edgardoc.xml,200.0,21007.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:29:19,500.0,1047965.0,0001137070-03-000059,-index.htm,200.0,3165.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:29:21,500.0,1047965.0,0001137070-03-000059,xslF345X02/primary_doc.xml,200.0,22921.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:29:25,500.0,1047965.0,0001137070-03-000057,-index.htm,200.0,3613.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:29:27,500.0,1047965.0,0001137070-03-000057,xslF345X02/primary_doc.xml,200.0,19450.0,0.0,1.0,0.0,0.0,0.0,
198.4.124.gjc,2003-11-01,08:29:52,500.0,1094784.0,0000950116-01-501247,four24b2.txt,200.0,358287.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:29:56,500.0,866374.0,0001168404-03-000317,-index.htm,200.0,2628.0,1.0,1.0,0.0,0.0,0.0,
151.205.169.jag,2003-11-01,08:29:57,500.0,1010775.0,0000950123-03-006756,-index.htm,304.0,,1.0,0.0,0.0,4.0,0.0,mie
68.164.12.jbj,2003-11-01,08:29:57,500.0,895648.0,0000950137-03-005409,c80212ddef14a.htm,200.0,111356.0,0.0,0.0,0.0,10.0,0.0,win
68.198.216.jie,2003-11-01,08:29:58,500.0,866374.0,0001168404-03-000317,xslF345X02/edgar.xml,200.0,16052.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:29:59,500.0,866374.0,0001168404-03-000316,-index.htm,200.0,2858.0,1.0,1.0,0.0,0.0,0.0,
205.188.208.gii,2003-11-01,08:30:00,500.0,724571.0,0001005794-03-000312,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,mie
151.205.169.jag,2003-11-01,08:30:01,500.0,1010775.0,0000950123-03-006756,g83182toexv99waw1wa.htm,304.0,,0.0,0.0,0.0,9.0,0.0,mie
68.198.216.jie,2003-11-01,08:30:01,500.0,866374.0,0001168404-03-000316,xslF345X02/edgar.xml,200.0,16042.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:30:02,500.0,866374.0,0001168404-03-000314,-index.htm,200.0,2630.0,1.0,1.0,0.0,0.0,0.0,
68.113.229.bhe,2003-11-01,08:30:05,500.0,1003344.0,0001003344-03-000020,xslF345X02/primary_doc.xml,200.0,14324.0,0.0,0.0,0.0,10.0,0.0,mie
68.40.176.fjc,2003-11-01,08:30:05,500.0,215219.0,0000950131-03-001706,-index.htm,200.0,5227.0,1.0,0.0,0.0,1.0,0.0,lin
68.37.182.bcf,2003-11-01,08:30:07,500.0,890801.0,0000950134-03-014270,d10038exv31w1.htm,200.0,14565.0,0.0,1.0,0.0,0.0,0.0,win
204.255.43.gge,2003-11-01,08:30:10,500.0,16732.0,0000893220-03-001648,w90322e10vk.htm,200.0,137379.0,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,08:30:11,500.0,1059155.0,0001168404-03-000311,-index.htm,200.0,3107.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:30:13,500.0,1059155.0,0001168404-03-000311,xslF345X02/edgar.xml,200.0,15322.0,0.0,1.0,0.0,0.0,0.0,
198.4.124.gjc,2003-11-01,08:30:17,500.0,1088586.0,0001047469-99-031703,-index.html,200.0,544615.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:30:17,500.0,1059155.0,0001168404-03-000309,-index.htm,200.0,2941.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:30:19,500.0,1059155.0,0001168404-03-000309,xslF345X02/edgar.xml,200.0,15328.0,0.0,1.0,0.0,0.0,0.0,
68.40.176.fjc,2003-11-01,08:30:19,500.0,215219.0,0000950131-03-001706,d10k.htm,200.0,2226585.0,0.0,0.0,0.0,9.0,0.0,lin
68.198.216.jie,2003-11-01,08:30:23,500.0,1059155.0,0001168404-03-000307,-index.htm,200.0,2905.0,1.0,1.0,0.0,0.0,0.0,
68.37.182.bcf,2003-11-01,08:30:24,500.0,890801.0,0000950134-03-014270,d10038exv32w1.htm,200.0,5811.0,0.0,1.0,0.0,0.0,0.0,win
68.198.216.jie,2003-11-01,08:30:25,500.0,1059155.0,0001168404-03-000307,xslF345X02/edgar.xml,200.0,20065.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:30:29,500.0,1059155.0,0001168404-03-000305,-index.htm,200.0,3219.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:30:31,500.0,1059155.0,0001168404-03-000305,xslF345X02/edgar.xml,200.0,20199.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:30:32,500.0,1059155.0,0001261434-03-000006,-index.htm,200.0,3289.0,1.0,1.0,0.0,0.0,0.0,
81.53.158.ihd,2003-11-01,08:30:33,500.0,1166691.0,0000950159-03-000388,-index.htm,200.0,2114.0,1.0,1.0,0.0,0.0,0.0,win
209.113.250.ffb,2003-11-01,08:30:34,500.0,722392.0,0001181431-03-028393,-index.htm,200.0,2526.0,1.0,0.0,0.0,2.0,0.0,mie
68.198.216.jie,2003-11-01,08:30:34,500.0,1059155.0,0001261434-03-000006,xslF345X02/primary_doc.xml,200.0,19748.0,0.0,1.0,0.0,0.0,0.0,
63.175.135.ddh,2003-11-01,08:30:38,500.0,38079.0,0000038079-03-000027,xslF345X02/edgardoc.xml,200.0,15546.0,0.0,1.0,0.0,0.0,0.0,
81.53.158.ihd,2003-11-01,08:30:38,500.0,1166691.0,0000950159-03-000388,corp3-31q.txt,200.0,206121.0,0.0,1.0,0.0,0.0,0.0,win
209.113.250.ffb,2003-11-01,08:30:39,500.0,722392.0,0001181431-03-028393,xslF345X02/rrd21365.xml,200.0,16009.0,0.0,0.0,0.0,9.0,0.0,mie
203.196.189.bgd,2003-11-01,08:30:50,500.0,1084507.0,0000096313-03-000164,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,mie
203.196.189.bgd,2003-11-01,08:31:00,500.0,1084507.0,0000096313-03-000164,ceristarexh3101.txt,200.0,3341.0,0.0,0.0,0.0,9.0,0.0,mie
68.198.216.jie,2003-11-01,08:31:08,500.0,1091822.0,0001258207-03-000002,-index.htm,200.0,2410.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:31:10,500.0,1091822.0,0001258207-03-000002,xslF345X02/edgardoc.xml,200.0,15424.0,0.0,1.0,0.0,0.0,0.0,
63.176.17.djf,2003-11-01,08:31:36,500.0,1089504.0,0001193125-03-069146,ddefm14a.htm,304.0,,0.0,1.0,0.0,0.0,0.0,mie
68.198.216.jie,2003-11-01,08:31:43,500.0,774695.0,0001228278-03-000006,xslF345X02/edgardoc.xml,200.0,15161.0,0.0,1.0,0.0,0.0,0.0,
152.163.253.eda,2003-11-01,08:32:02,500.0,1005531.0,0001169232-03-005842,-index.htm,200.0,2825.0,1.0,0.0,0.0,1.0,0.0,mie
68.198.216.jie,2003-11-01,08:32:03,500.0,702259.0,0001212371-03-000001,-index.htm,200.0,2441.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:32:04,500.0,702259.0,0001212371-03-000001,xslF345X02/primary_doc.xml,200.0,17178.0,0.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:32:12,500.0,1065332.0,0001017951-03-000274,-index.htm,200.0,3510.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,08:32:13,500.0,1065332.0,0001017951-03-000274,xslF345X02/primary_doc.xml,200.0,17718.0,0.0,1.0,0.0,0.0,0.0,
213.23.12.igg,2003-11-01,08:32:15,500.0,1108891.0,0001085037-03-000738,s14f1.htm,304.0,,0.0,0.0,0.0,10.0,0.0,win
68.198.216.jie,2003-11-01,08:32:15,500.0,1010002.0,0001246199-03-000021,-index.htm,200.0,2587.0,1.0,1.0,0.0,0.0,0.0,
209.113.250.ffb,2003-11-01,08:32:16,500.0,884130.0,0000926274-03-000388,-index.htm,200.0,2194.0,1.0,0.0,0.0,2.0,0.0,mie
68.198.216.jie,2003-11-01,08:32:16,500.0,1010002.0,0001246199-03-000021,xslF345X02/coc62.xml,200.0,21462.0,0.0,1.0,0.0,0.0,0.0,
68.37.182.bcf,2003-11-01,08:32:16,500.0,890801.0,0000950134-03-014267,d10014a2e10vkza.htm,200.0,1264212.0,0.0,1.0,0.0,0.0,0.0,win
68.198.216.jie,2003-11-01,08:32:18,500.0,817785.0,0001104659-03-024396,-index.htm,200.0,2595.0,1.0,1.0,0.0,0.0,0.0,
166.33.230.fed,2003-11-01,08:32:20,500.0,713425.0,0001193125-03-024760,dex211.htm,200.0,3137.0,0.0,1.0,1.0,0.0,0.0,
166.33.230.fed,2003-11-01,08:32:20,500.0,713425.0,0001193125-03-024760,-index.htm,200.0,2702.0,1.0,1.0,1.0,0.0,0.0,
209.113.250.ffb,2003-11-01,08:32:20,500.0,884130.0,0000926274-03-000388,ex99-1.txt,200.0,15355.0,0.0,0.0,0.0,9.0,0.0,mie
68.198.216.jie,2003-11-01,08:32:20,500.0,817785.0,0001104659-03-024396,xslF345X02/a4.xml,200.0,22485.0,0.0,1.0,0.0,0.0,0.0,
68.37.182.bcf,2003-11-01,08:32:20,500.0,890801.0,0000950134-03-014267,d10014a2exv23w1.htm,200.0,1243.0,0.0,1.0,0.0,0.0,0.0,win
68.37.182.bcf,2003-11-01,08:32:35,500.0,890801.0,0000950134-03-014267,d10014a2exv31w1.htm,200.0,5019.0,0.0,1.0,0.0,0.0,0.0,win
198.240.128.geh,2003-11-01,08:32:38,500.0,1122668.0,0001116679-03-001940,-index.htm,200.0,2620.0,1.0,0.0,0.0,1.0,0.0,win
198.240.128.geh,2003-11-01,08:32:41,500.0,1122668.0,0001116679-03-001940,ocp10q.txt,200.0,123335.0,0.0,0.0,0.0,9.0,0.0,win
68.37.182.bcf,2003-11-01,08:32:48,500.0,890801.0,0000950134-03-014267,d10014a2exv32w1.htm,200.0,3506.0,0.0,1.0,0.0,0.0,0.0,win
65.29.37.haf,2003-11-01,08:34:21,500.0,1070935.0,0000950144-03-004284,.txt,200.0,145182.0,0.0,0.0,0.0,1.0,0.0,win
65.29.37.haf,2003-11-01,08:34:27,500.0,1070935.0,0000950144-03-004284,-index.htm,200.0,2851.0,1.0,0.0,0.0,1.0,0.0,win
65.29.37.haf,2003-11-01,08:34:32,500.0,1070935.0,0000950144-03-004284,g81466e10vk.htm,200.0,26326.0,0.0,0.0,0.0,9.0,0.0,win
12.64.158.eda,2003-11-01,08:34:36,500.0,1267969.0,0000950144-03-012092,g85374e10v12b.htm,200.0,1684976.0,0.0,0.0,0.0,9.0,0.0,
205.188.209.fhf,2003-11-01,08:35:00,500.0,879526.0,0000950137-03-002510,c76551ddef14a.txt,200.0,99148.0,0.0,0.0,0.0,9.0,0.0,mie
12.247.101.gjh,2003-11-01,08:35:39,500.0,928753.0,0001047469-03-029371,a2117561zs-4.htm,200.0,1968938.0,0.0,1.0,1.0,0.0,0.0,
